video_id,sentiment,subjectivity,has_named_entities,urgency,is_emotional,has_emojis,is_question,verb_tense,half_life_hour,length,title_num_tokens,channel_age,channel_video_count,country,channel_view_count,channel_num_subscribers,country_avg_half_life,title_category_Conflict,title_category_Economy,title_category_Health and Safety,title_category_Other,title_category_Politics,title_category_Science/Tech,title_category_Society,title_category_Sports,half_life_hour_cat,day_of_week,hour_of_publication
V6-r_pNy7ug,0,1,1,1,0,0,1,1,4,0.0559083734077309,0.25,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,0,3,12
J917hARDA1c,0,0,1,1,0,0,1,2,9,0.0591755075070665,0.3125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,5,19
Oczs_Eorw_8,0,0,1,1,0,0,1,2,8,0.1140560185015234,0.3125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,6,15
x0ewZU49CdQ,0,0,1,1,0,0,1,1,10,0.0589552512756506,0.28125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,4,22
UXcKI6AVFro,-1,0,1,2,1,0,1,1,4,0.0551374765977754,0.15625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,0,1,11
Y4OW6w-AaoA,0,2,1,1,0,0,1,1,8,0.0592489262508718,0.0,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,0,1,0,0,1,5,20
Kt9dLRDO_g0,0,0,1,1,0,1,0,1,4,0.1028596600712161,0.03125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,0,5,12
G2J0tZrRzYk,-1,2,1,1,1,1,1,1,11,0.0593957637384824,0.25,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,5,0
_Pb-PDyqRFQ,-1,0,1,2,1,1,1,1,9,0.0591020887632612,0.03125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,1,0,0,0,0,0,1,6,14
pI6jirJtCGE,0,0,1,2,0,1,1,1,11,0.05756029514335,0.1875,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,2,22
fUthGfe-DN4,0,0,1,1,0,0,0,1,12,0.0577438420028633,0.09375,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,4,19
ZnIheV-2B9o,0,0,1,1,0,0,0,0,11,0.0524576924488821,0.0625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,4,15
wHR7dMHHpAk,0,0,1,1,0,0,1,1,9,0.05880841378804,0.25,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,5,19
L5FEXwFj8pk,0,0,1,1,0,0,0,1,8,0.100583679013252,0.03125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,3,14
a5XY6nOkcVU,0,1,1,0,0,0,1,1,8,0.0593590543665797,0.15625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,0,20
4Zj1gwpsX2M,0,0,1,1,0,0,0,1,8,0.09819756983958,0.28125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,5,14
i4V-teMqa-4,0,0,1,1,0,0,0,2,8,0.0585514481847215,0.09375,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,4,19
fD5tR6kK2Qw,0,0,1,1,0,0,0,1,11,0.0591387981351639,0.1875,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,4,20
NDTuZT_1Ey0,0,0,1,1,0,0,0,1,4,0.1057229910796226,0.0,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,0,1,10
XHkQECrfOBc,0,0,1,1,0,0,0,1,8,0.0561286296391468,0.0625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,1,13
jk4GLOByjfY,0,2,1,1,0,0,0,1,10,0.0595058918541903,0.0,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,3,21
b6OS5RzuQhs,0,0,1,0,0,0,1,1,10,0.0572299107962262,0.09375,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,1,0,0,0,0,0,0,1,1,19
XDW_a57U2kg,1,0,0,0,1,0,0,1,9,0.0228699386953489,0.0,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,1,0,0,0,0,1,4,19
2JriDP7zDoA,0,0,1,1,0,0,0,1,8,0.0998494915751991,0.0625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,1,14
kmmMdGcKy7A,0,0,1,0,0,0,1,1,9,0.0593957637384824,0.15625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,0,22
3RrjWxNfHNc,-1,0,1,1,1,0,1,1,8,0.0596894387137036,0.34375,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,3,20
Ii5DAzJ_ShQ,0,0,1,1,0,0,0,1,4,0.054550126647333,0.21875,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,0,5,12
zkUXTDtJapw,0,0,1,0,0,0,1,1,11,0.0572299107962262,0.09375,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,1,19
ifhWtUuW-Fs,0,0,1,1,0,0,1,1,8,0.0571932014243236,0.28125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,5,13
-hEmQmoqsyc,0,0,1,2,0,0,1,2,9,0.1149003340552843,0.15625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,6,0
VbIz1QOZPxE,0,0,1,1,0,0,1,1,8,0.0835872398223266,0.0,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,6,23
D05piBKSIDg,0,0,1,1,0,0,0,1,4,0.1058331191953305,0.0625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,0,2,10
RrhCWmvN7cw,0,0,1,2,0,0,1,1,13,0.0588818325318453,0.03125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,4,13
yaGbsTio-IU,-1,2,1,2,1,0,1,0,8,0.0522374362174663,0.125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,1,16
tLa1dUEKpjw,0,0,1,1,0,0,1,1,9,0.0570830733086156,0.125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,4,13
vFsncD-OFCQ,0,0,1,1,0,0,1,2,4,0.0561286296391468,0.03125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,0,3,13
gvwdM6iBgTQ,0,0,1,1,0,0,0,0,4,0.1071913659557285,0.0625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,0,0,11
NeZd83xxWCo,1,0,1,0,1,0,0,0,8,0.0089570867442458,0.03125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,1,13
4k58N7QXsxo,-1,2,1,2,1,0,1,1,10,0.0848353584670166,0.25,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,6,22
lot-WK3yaCg,-1,0,1,2,0,1,1,1,8,0.058184354465695,0.25,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,0,19
TFlxNCZLtIg,0,0,0,1,0,0,1,1,4,0.0065709775705737,0.46875,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,4,13
7c3Y0HnG0QM,0,1,1,1,0,0,0,1,4,0.0063874307110605,0.46875,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,0,0,0,0,1,0,0,0,0,1,11
LYSMdqM8JsM,-1,2,1,1,1,1,0,0,4,0.005396277669689,0.53125,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,0,11
77281ROrFBs,-1,2,1,1,1,1,0,1,8,0.0191255827612789,0.0,0.6666666666666666,0.0008025182469127,Hong Kong,0.002034975361872,0.0128639007245534,0.3656450463292945,0,0,0,0,1,0,0,0,1,1,14
PdEtr_1BJrY,0,0,1,2,0,1,0,1,8,0.1048052567820564,0.03125,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,6,14
r8DzkOLmBE8,0,1,1,2,0,1,1,2,11,0.1147902059395763,0.15625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,1,5,21
GeoNI1S6QZQ,0,0,1,1,0,1,0,1,4,0.0567159795895892,0.1875,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,0,1,0,0,0,0,3,12
2vlQhgcbvkY,0,0,1,2,0,1,0,1,8,0.0999596196909071,0.0625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,3,14
kO3O1Xv-B70,1,2,1,1,1,1,0,1,9,0.0573400389119342,0.15625,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,0,0,0,1,0,0,0,0,1,6,20
kVtJvWNWMuc,0,0,1,2,0,1,1,1,8,0.0576337138871553,0.375,0.2777777777777778,0.0697153135701684,Hong Kong,0.0102768312161131,0.0292385447353803,0.3656450463292945,1,0,0,0,0,0,0,0,1,2,13
pSln1u1_LaA,0,0,1,1,0,0,0,0,3,0.0025696560331852,0.53125,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,0,1,0,0,0,17
DtfhHgA5Pq4,-1,1,1,1,1,0,0,0,3,0.0109393928269887,0.59375,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,0,19
IOkftpRS71U,0,1,1,1,0,0,0,0,11,0.0131786645130501,0.34375,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,1,0,10
OzzjciaOq7g,-1,0,1,2,1,0,0,0,4,0.0093608898351749,0.5,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,0,0,1,0,0,0,0,0,0,2,13
QwVD9KB7MpQ,-1,0,1,2,1,0,0,1,4,0.009654564810396,0.65625,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,6,11
0Mn5_TQqn7o,-1,1,1,1,1,0,0,0,4,0.0071950368929187,0.53125,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,1,0,0,0,0,0,0,0,0,5,12
oj-VYIl50Y8,1,2,1,1,1,0,1,0,3,0.0073051650086267,0.46875,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,6,10
lP2o3Rnu9V0,0,0,1,1,1,0,0,1,4,0.0059836276201314,0.53125,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,3,11
HFooo_Jk3fw,0,0,1,2,0,0,0,1,4,0.0071216181491134,0.53125,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,0,0,0,0,1,0,0,0,0,0,17
f3YjpLf5bnQ,-1,2,0,2,1,0,1,1,4,0.006130465107742,0.53125,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,5,15
kGb1ZFnHW0c,0,0,1,1,0,0,1,0,4,0.0056899526449102,0.59375,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,0,19
EEPYNnNJnKY,0,0,0,1,0,0,1,1,4,0.0084064461657061,0.59375,0.4444444444444444,0.2280950569026947,India,0.1573397631473176,0.4121796955394783,0.1119607304560478,0,0,0,0,1,0,0,0,0,2,11
NdwU3EVicOU,-1,0,1,2,1,0,1,0,3,0.012884989537829,0.5,0.4444444444444444,0.2280950569026947,India,0.1573397631473176,0.4121796955394783,0.1119607304560478,0,0,0,0,1,0,0,0,0,2,13
VK-i7YsnOXM,-1,0,1,1,1,0,0,1,4,0.0081861899342902,0.65625,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,0,0,0,0,1,0,0,0,0,0,19
iv0CjMuIpqk,0,0,1,1,0,0,0,0,4,0.0177306266289783,0.5,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,1,0,0,0,1,19
cWiuyTI-b48,-1,0,1,1,1,0,0,0,4,0.0071950368929187,0.53125,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,0,0,0,0,1,0,0,0,0,3,11
fhkUEm4etac,-1,0,1,1,1,0,0,1,4,0.0068279431738922,0.4375,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,2,18
jJAgwUT9-vY,-1,2,1,1,1,0,0,1,4,0.0082963180499981,0.5,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,0,1,0,0,0,0,0,0,0,2,12
hHpbtpshgWw,0,1,1,1,0,0,0,1,2,0.0019088873389376,0.625,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,4,11
hd0-MfvX4gU,0,1,1,1,0,0,0,1,3,0.0071950368929187,0.5,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,0,0,1,0,0,0,0,0,0,0,16
1BkSt-2JBUs,0,1,1,0,0,0,1,1,4,0.0092140523475643,0.5,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,5,17
3YnczMiHJFg,1,2,1,0,1,0,0,1,8,0.0238243823648177,0.53125,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,1,0,0,0,0,1,1,8
NmZLARzE7W0,0,0,1,1,0,0,0,1,3,0.0064975588267684,0.53125,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,1,0,0,0,0,0,0,0,0,1,12
O2Gqi2E9Xmg,-1,2,1,0,0,0,0,0,4,0.0084064461657061,0.5625,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,0,1,0,0,4,11
SxZL9E8pc8c,1,2,1,0,1,0,0,1,4,0.0097279835542013,0.53125,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,0,16
r6ecx_XruR4,0,2,1,0,0,0,0,0,3,0.0156381924305275,0.5625,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,1,0,0,0,4,13
ClnxFdGo2Tk,0,0,1,1,0,0,0,0,3,0.0063874307110605,0.59375,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,0,1,0,0,1,15
VDE9_UHQ-Ac,1,2,1,0,1,0,0,0,4,0.0124811864468998,0.59375,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,0,1,0,0,6,19
3aAFpTIHx4c,-1,0,1,1,1,0,1,0,4,0.0069747806615028,0.46875,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,1,0,0,0,0,0,0,0,0,1,20
n0u3oXiaJbk,0,0,1,1,0,0,0,0,10,0.0073051650086267,0.5625,0.4444444444444444,0.2280950569026947,India,0.1573397631473176,0.4121796955394783,0.1119607304560478,0,0,0,0,1,0,0,0,1,1,15
tq1RTmLpE38,0,0,0,0,0,0,0,0,10,0.0068279431738922,0.71875,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,1,0,12
Hge_7P7sfNY,0,0,0,0,0,0,0,1,4,0.0135824676039792,0.625,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,5,15
gZV7di50PsA,-1,0,0,2,1,0,0,2,4,0.0086267023971219,0.5625,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,1,0,0,0,0,0,0,1,12
n5FvoH33JCQ,-1,0,1,2,1,0,0,0,3,0.0068279431738922,0.53125,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,1,0,0,0,0,0,0,0,0,6,13
THiW6Ddy-q4,0,1,0,0,0,0,0,1,3,0.0176204985132704,0.125,0.8888888888888888,0.007475180739562,India,0.0011939725924289,0.0018821035436396,0.1119607304560478,0,0,0,1,0,0,0,0,0,2,19
KQF7krqP7x4,0,1,0,0,0,0,0,1,10,0.0080393524466796,0.15625,0.8888888888888888,0.007475180739562,India,0.0011939725924289,0.0018821035436396,0.1119607304560478,0,0,0,1,0,0,0,0,1,1,10
OraWpthweSs,0,0,1,1,0,0,0,2,12,0.0080026430747769,0.28125,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,1,0,0,0,0,0,0,0,1,2,22
w-EEFJaIAq0,0,0,1,1,0,0,0,0,3,0.0044418340002202,0.65625,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,0,1,0,0,0,17
e3uqisHXrI8,0,0,1,1,0,0,0,1,4,0.0094710179508828,0.53125,0.4444444444444444,0.2280950569026947,India,0.1573397631473176,0.4121796955394783,0.1119607304560478,0,0,0,0,1,0,0,0,0,4,17
xeSaEdG5dL4,-1,0,1,1,1,0,0,0,4,0.0078190962152637,0.59375,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,0,1,0,0,4,12
Agy77mqbMmg,0,0,1,1,0,0,0,0,2,0.0070481994053081,0.71875,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,5,16
5-u1COwpDl8,0,2,1,1,0,0,0,0,9,0.0725010095077273,0.53125,0.4444444444444444,0.2280950569026947,India,0.1573397631473176,0.4121796955394783,0.1119607304560478,0,0,0,0,1,0,0,0,1,5,23
2sqYozSf8AA,-1,2,1,2,0,0,0,0,4,0.0023126904298667,0.5625,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,2,17
sRD7-RVQ9QU,0,2,1,1,0,0,0,0,4,0.0074152931243346,0.59375,0.4444444444444444,0.2280950569026947,India,0.1573397631473176,0.4121796955394783,0.1119607304560478,0,0,0,0,1,0,0,0,0,4,11
WTXkGIpC3B0,0,2,1,2,0,0,0,2,4,0.0063507213391578,0.34375,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,1,0,0,0,0,0,0,0,0,2,8
YRyCwh_F3Lo,0,2,1,2,0,0,0,0,4,0.0066811056862817,0.5625,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,1,0,0,0,0,0,0,0,0,3,20
8hviLZ7KKnI,-1,2,0,1,1,0,0,0,10,0.0087001211409272,0.5,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,0,1,0,1,0,18
A92zvaS6AN8,-1,2,1,2,0,0,0,0,14,0.0104254616203516,0.5625,0.4444444444444444,0.2280950569026947,India,0.1573397631473176,0.4121796955394783,0.1119607304560478,0,0,0,0,0,0,1,0,1,2,22
WAgIHWo0ba4,0,2,1,1,0,0,0,1,13,0.0095077273227855,0.59375,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,1,1,21
PYcirTrRjaQ,-1,2,1,2,1,0,0,0,3,0.0063140119672552,0.375,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,0,0,0,0,1,0,0,0,0,2,8
v13SfI7acHA,0,2,1,1,0,0,1,1,4,0.0091039242318563,0.53125,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,1,0,0,0,0,0,0,0,0,0,13
d2JdpGA4JxQ,0,2,1,1,0,0,1,2,4,0.0074520024962372,0.375,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,0,0,0,0,1,0,0,0,0,2,10
hQ6GQSx97gY,0,1,1,1,0,0,1,0,3,0.0164457986123857,0.46875,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,3,19
NcnSp7rYPyk,0,1,1,1,0,0,0,0,4,0.0078190962152637,0.59375,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,4,19
4gMF0QgurHc,-1,1,1,2,1,0,0,0,8,0.0059836276201314,0.625,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,1,1,14
eSh4cHjtEZ4,0,0,1,1,0,0,0,1,4,0.0058367901325208,0.53125,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,0,1,0,0,1,15
Xl7W6CsFY6A,1,1,0,0,1,0,0,0,4,0.0092140523475643,0.46875,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,0,1,0,0,0,11
REGh_tFA8BQ,0,1,1,1,0,0,0,0,3,0.0084064461657061,0.59375,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,0,12
P7qzvbCQZw0,0,1,1,1,0,0,0,0,4,0.0068646525457949,0.625,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,1,15
rw72glb8yDs,-1,2,1,1,0,0,0,1,3,0.0200433170588451,0.46875,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,2,11
YwVSPBR_Lqc,-1,2,1,2,1,0,0,2,3,0.0064241400829631,0.46875,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,0,4,12
jbr9COUZTZI,1,1,0,1,1,0,0,0,4,0.0075254212400425,0.5,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,1,0,0,0,0,0,0,0,0,13
zHfgjpTMgH0,0,1,1,1,0,0,1,2,3,0.0073785837524319,0.375,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,0,0,0,0,1,0,0,0,0,0,13
RdJn0iMCcrs,0,1,1,1,0,0,0,1,4,0.0098014022980066,0.59375,0.4444444444444444,0.2280950569026947,India,0.1573397631473176,0.4121796955394783,0.1119607304560478,0,0,0,0,1,0,0,0,0,3,15
NOz5uNZLw70,0,1,0,0,0,0,0,1,12,0.0227231012077383,0.125,0.8888888888888888,0.007475180739562,India,0.0011939725924289,0.0018821035436396,0.1119607304560478,0,0,0,0,0,0,1,0,1,3,11
VyOu8Z7X1Dc,1,2,1,1,1,0,0,1,9,0.0129951176535369,0.71875,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,1,3,10
xQYmnPhfmis,1,1,1,0,1,0,0,0,4,0.0060570463639367,0.625,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,0,1,0,0,1,12
dR7PBKMAXMw,0,0,1,2,0,0,0,0,4,0.0071950368929187,0.5,0.3333333333333332,0.1189837074959355,India,0.121672198131983,0.3205012994309565,0.1119607304560478,1,0,0,0,0,0,0,0,0,5,10
UirWi1_qqDc,-1,2,0,1,1,0,0,1,9,0.0074520024962372,0.53125,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,1,0,0,0,1,5,19
29I_Pjk9vkg,0,0,1,2,0,0,0,0,4,0.0081127711904849,0.59375,0.3888888888888888,0.144377183576049,India,0.1063324595123009,0.2969688769004269,0.1119607304560478,0,0,0,0,0,0,1,0,0,4,20
